nome_arquivo,x_face,y_face,w_face,h_face,texto_extraido,quantidade_palavras,estudantil,validade,unicamp,universidade,estadual,matricula,documento,nacional,estudante,UNE,CPF,RG,data
aug_doc1_imagem_290.jpg,64.0,1085.0,27.0,27.0,"Oeeeeonpo5

SPOIPUY OpsoNpPy oO
‘JGVONVA

TMINVGNLSA VeISLYVoO

aWVvIINN

ame a
a

seuidwies ap jenpe}sy apepisiaaiup",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_313.jpg,958.0,249.0,114.0,114.0,"Universidade Estadual de Campinas

AWS

Gg ba

UNICAMP

CARTEIRA ESTUDANTIL
VALIDADE;

Lorenzo Cirino

Mestrado",14,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_157.jpg,526.0,494.0,98.0,98.0,"Opd10}N0g

SOdwo9g, duunN] ‘cS
‘JavanvaA
TMLINVONLSA VHISLYVO

aWVvIINn

Pe ees
ay

seuidwes ap jenpe}sy apepisiaaiup",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_343.jpg,526.0,494.0,98.0,98.0,"Opdijso\

Dé~0b04 sDIy}OW “4S
‘Javanva
TWINVGNLSA VHISLYVS

aWVvIINn

Pe ees
ay

seuidwes ap jenpe}sy apepisiaaiup",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_236.jpg,956.0,249.0,116.0,116.0,"Universidade Estadual de Campinas

VA

Fall

UNICAMP

CARTEIRA ESTUDANTIL
VALIDADE:
Felipe Nunes

Doutoradsé",13,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_324.jpg,,,,,"Op010}N0g

SDIG, OpuDUse 4
‘JQVANIVA
WLINVGNLSA VuISLYVO

aWNVSINN

Pe Als
ay

seuidwies ap jenpeysy apepissaniuy)",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_349.jpg,,,,,"@pdajsay\

QyuewuidG won)
AVANWA
TMINVONLSA VEIELYVOD

aWVIINN

a=, AOS

“ay

seurdweg ep jenpeysg epeprsieaiul

Sa PRA S ar ——

Lomas:",20,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_199.jpg,958.0,249.0,114.0,114.0,"MY
oe.

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE;

Clara Pereira

Gradua??220",9,1,0,1,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_247.jpg,958.0,249.0,114.0,114.0,"Universidade Estadual de Campinas

AWS

Gg ba

UNICAMP

CARTEIRA ESTUDANTIL
VALIDADE;
Heitor Santos

Doutorado",14,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_421.jpg,64.0,1085.0,27.0,27.0,"Opo4jsoy\

DYUND OIAGET

‘JQVaINvA

TMINVGNLSA VeISLYVoO

aWVvIINN

ame a
a

seuidwies ap jenpe}sy apepisiaaiup",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_463.jpg,,,,,"Opbajsoy\
BOAGN SOP OIAg?E] OUy
Javarwa
TWINVONLSA VEILYVO

aWVOINN

Pe’ AOA

ay

seulduieg ep jenpeysg epepisieajuy",16,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_71.jpg,,,,,"s%
o.

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE:
Gabrielly da Luz

Gradua ?2?26",11,1,0,1,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_100.jpg,522.0,525.0,121.0,121.0,"9p010}N0G
OUjoAsD> OKjeqos;
‘JOVANIVA

WLINVGINLSSA VAISLYVO

AaWVSINN

Pa ES

ay

seuidwes ep jenpeysy epepisuoniuy)",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_114.jpg,,,,,"s%
o.

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE;
Eduarda Oliveira

Doutorado",9,1,0,1,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_194.jpg,,,,,"Gages ONP04S
pyunD un, uq
‘JavaNnva
TMINVONLSA VeISLYVo

AaWVIINnN

a FOF

ay

seuidwies ap jenpe}sy epepisuaaiup",16,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_286.jpg,64.0,1085.0,27.0,27.0,"Opd10}n0q

NUBS|DADD jenbiy 1A0g
‘JavanvaA

TMINVGNLSA VeISLYVoO

aWVvIINN

ame a
a

seuidwies ap jenpe}sy apepisiaaiup",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_304.jpg,526.0,494.0,98.0,98.0,"OS GSEONPOIO

DueNd Oey] “4G
‘JavanvaA
MWLINVGNLSA VHISLYVO

aWVvIINn

Pe ees
ay

seuidwes ap jenpe}sy apepisiaaiup",16,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_256.jpg,521.0,525.0,122.0,122.0,"Opdijso\

SUDIIDADD OU}DbEe
‘JavanvaA
TMLINVONLSA VHISLYVO

aWVvIINn

Pe ees
ay

seuidwes ap jenpe}sy apepisiaaiup",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_390.jpg,,,,,"Universidade Estadual de Campinas

WW

Fill

UNICAMP

CARTEIRA ESTUDANTIL
VALIDADE;

Ravi Cassiano

Doutorado",13,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_167.jpg,65.0,1086.0,26.0,26.0,"@p010}N0g

SOWDY DUD
‘JQVAIIVA
TMLINVGNLSA VHIFLYVO

aWVvIInNnN

Pe A
ay

seuidwies ep jenpe}sy apepisiaaiuf)",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_62.jpg,493.0,567.0,135.0,135.0,"OS ssEONPOIO
SIDAON 49109 US
‘JQVGNVA
TMLINVONLSA VHIFLYVo

AaANVIINN

a ees
ay

seuidwed ap jenpeys3 apepisuaniup)",16,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_188.jpg,,,,,"s%
o.

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE;
La??s da Costa

Doutorado",10,1,0,1,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_360.jpg,64.0,1085.0,27.0,27.0,"Opo4jsoy\

DIDWIE ED DAY

‘JQVaivA

TMINVGNLSA VeISLYVoO

aWVvIINN

ame a
a

seuidwies ap jenpe}sy apepisiaaiup",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_358.jpg,526.0,494.0,98.0,98.0,"Opd10}N0g

ZNMID Op. _jeqos| ‘o1g
‘JGVONVA
TWINVGNLSA VHISLYVS

aWVvIINn

Pe ees
ay

seuidwes ap jenpe}sy apepisiaaiup",16,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_344.jpg,958.0,249.0,114.0,114.0,"Universidade Estadual de Campinas

AWS

Gg ba

UNICAMP

CARTEIRA ESTUDANTIL
VALIDADE;
Davi Miguel Cunha

Mestrado",15,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_259.jpg,958.0,249.0,116.0,116.0,"Universidade Estadual de Campinas

AVA
Aa ar

UNICAMP

CARTEIRA ESTUDANTIL
VALIDADE:
Dr. Miquel Novaes

Mestrad6é",15,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_269.jpg,64.0,1085.0,27.0,27.0,"Opo4jsoy\

snser iin, 4g
‘JavanvaA

TMINVGNLSA VeISLYVoO

aWVvIINN

ame a
a

seuidwies ap jenpe}sy apepisiaaiup",15,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_118.jpg,985.0,221.0,148.0,148.0,"Universidade Estadual de Campinas

SZ

(af , \
go 4
UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE <",15,1,1,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_389.jpg,64.0,1085.0,27.0,27.0,"Opo4jsoy\

pulexia| 161N]
‘JavanvaA

TMINVGNLSA VeISLYVoO

aWVvIINN

ame a
a

seuidwies ap jenpe}sy apepisiaaiup",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_317.jpg,,,,,"Universidade Estadual de Campinas

Si
Fill

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE:
Hellena Marques

Gradua?922o",13,1,0,1,1,1,0,0,0,0,0,0,0,0
aug_doc1_imagem_37.jpg,958.0,249.0,114.0,114.0,"AYA
GB

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE;

Marcos Vinicius Moreira

Doutorado",10,1,0,1,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_150.jpg,,,,,"s%
o.

UNICAMP

CARTEIRA ESTUDANTIL

VALIDADE;

Daniela Gomes

Mestrado",9,1,0,1,0,0,0,0,0,0,0,0,0,0
aug_doc1_imagem_383.jpg,616.0,620.0,88.0,88.0,"Ob déé

7

—ggvarty
WLNVONLSA ValFLyV<
. @aNvIINn
/ mes
ee

IN

seuidwes ap jenpejsy epepisuaniup",16,0,0,0,0,0,0,0,0,0,0,0,0,0
