nome_arquivo,x_face,y_face,w_face,h_face,texto_extraido,quantidade_palavras,estudantil,validade,unicamp,universidade,estadual,matricula,documento,nacional,estudante,UNE,CPF,RG,data
aug_imagem_214.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

SOUNN DIEQ9y",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_489.jpg,315.0,346.0,219.0,219.0,"oah Viana

Data Nasc.
Matricula",5,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_466.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_192.jpg,715.0,916.0,27.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_218.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_258.jpg,315.0,346.0,219.0,219.0,"Anthony. Cunha

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_238.jpg,331.0,703.0,28.0,28.0,"Sarah da Luz

UNICANMP
Mestrado",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_187.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

BinoweW
‘oSeN B1eQ
oY",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_32.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_348.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_476.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

BinoweW
‘oSeN B1eQ
oY",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_183.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_299.jpg,314.0,346.0,220.0,220.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_39.jpg,326.0,404.0,53.0,53.0,"vr, Luiz Felipe Dia

Data Nasc.
Matricula

Cédigo de uso",10,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_199.jpg,319.0,625.0,28.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_65.jpg,317.0,346.0,213.0,213.0,Matricula,1,0,0,0,0,0,1,0,0,0,0,0,0,0
aug_imagem_250.jpg,315.0,346.0,219.0,219.0,"Beatriz Cavalc

Data Nasc.
Matricula",5,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_268.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

dslase4 eNbipy

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_193.jpg,326.0,404.0,53.0,53.0,"Nicolas Fernandes

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_230.jpg,1226.0,568.0,105.0,105.0,"BinoAeW
“oSeN B1eQ

Dy
ddd",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_200.jpg,326.0,404.0,53.0,53.0,"Dante Dias

Mestradc

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_263.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_128.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_323.jpg,315.0,346.0,216.0,216.0,"CPF

RG

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_184.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_277.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_440.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

bsoqibg OpsONpy",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_398.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Opdsoj}nog

04184494 DSADW",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_462.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_27.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Opdsoj}nog

DJUSWId DULDYDS)",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_207.jpg,794.0,974.0,28.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_144.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_406.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

SOlY LWUNUS|D/A

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_282.jpg,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_424.jpg,315.0,346.0,219.0,219.0,"Hellena Correia

Data Nasc.
Matricula",5,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_142.jpg,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_20.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

sedo7} 4oW4",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_477.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_208.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_61.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

ON DUDHDW",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_158.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_101.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_154.jpg,709.0,867.0,26.0,26.0,"osn ep o61pop

eynoyeW
oSeN b1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_374.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_49.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_196.jpg,315.0,346.0,220.0,220.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_130.jpg,201.0,602.0,26.0,26.0,Matricula,1,0,0,0,0,0,1,0,0,0,0,0,0,0
aug_imagem_228.jpg,320.0,627.0,28.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_78.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_127.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_332.jpg,490.0,1115.0,93.0,93.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_404.jpg,327.0,408.0,50.0,50.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_459.jpg,316.0,345.0,217.0,217.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_412.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_8.jpg,313.0,347.0,217.0,217.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_133.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_413.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

DAIS JNBDY",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_264.jpg,50.0,930.0,62.0,62.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_316.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

ayuddg BOON]",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_368.jpg,326.0,404.0,53.0,53.0,"Sr. Danilo Carv

Mestradc

Data Nasc.
Matricula

Cédigo de uso",10,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_174.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_151.jpg,312.0,346.0,219.0,219.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_124.jpg,709.0,868.0,27.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_435.jpg,,,,,"osn ap o61poD

einowyey",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_487.jpg,,,,,"osn ep o61poD

BjnowyeW
‘oSseN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_221.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_319.jpg,1231.0,570.0,97.0,97.0,"osn ap o61poD

einoiyew",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_115.jpg,315.0,346.0,219.0,219.0,"Doutorado

Data Nasc.
Matricula",4,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_343.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_305.jpg,315.0,346.0,219.0,219.0,"Gabriel Peixoto

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_432.jpg,315.0,346.0,219.0,219.0,"Miguel Nogueira

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_211.jpg,,,,,"ejnowyeW
“oSeN B1eQ",3,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_22.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_96.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

OSOPIDS",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_342.jpg,315.0,346.0,219.0,219.0,"Alice Pimenta

sradua

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_222.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

SSNbIDW IAD",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_165.jpg,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_309.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

SSUNN DIDS",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_358.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_106.jpg,1224.0,567.0,104.0,104.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_493.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

ojlubg",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_350.jpg,,,,,"osn ep o61poD

einowjeW
oOseN Beg",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_84.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_51.jpg,312.0,345.0,220.0,220.0,"Ravi Lucca Souza

Doutorado

CPF

RG

Data Nasc.
Matricula

Cédigo de uso",12,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_29.jpg,326.0,404.0,53.0,53.0,"Ant??nic

Data Nasc.
Matricula

Cédigo de uso",7,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_366.jpg,314.0,346.0,220.0,220.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_454.jpg,1227.0,569.0,96.0,96.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_293.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_233.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_28.jpg,1261.0,691.0,110.0,110.0,"Binowyeyy
‘OSEN b}eG
b2} |

ddd",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_175.jpg,318.0,626.0,29.0,29.0,Matricula,1,0,0,0,0,0,1,0,0,0,0,0,0,0
aug_imagem_67.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_242.jpg,277.0,402.0,264.0,264.0,"CPF

RG

Data Nasc
Matricula",5,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_498.jpg,,,,,"Juan Oliveira

Gradua??

CPF

RG

Data Nasc.
Matricula

Cédigo de uso",11,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_244.jpg,320.0,626.0,28.0,28.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_194.jpg,790.0,990.0,29.0,29.0,"OZ2EEONpOsHy
dWVOINN
oyund UA, 4q",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_310.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_353.jpg,323.0,441.0,64.0,64.0,"Murilo Macedo

UNICAMP
Gradua????o0",4,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_259.jpg,708.0,867.0,26.0,26.0,"osn ep o61poD

BinowyeW
‘OSeN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_421.jpg,798.0,128.0,25.0,25.0,"Opos}Se;\
dAVOINN
OUND DIAZS",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_280.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_448.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_457.jpg,326.0,404.0,53.0,53.0,"Antonella Gx

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_377.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

DSADW",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_321.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_248.jpg,1231.0,570.0,96.0,96.0,"osn ap o61poD

eynowyeW
‘OSeN B1eG
ou

ddd",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_411.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

DUDIA 49884",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_181.jpg,326.0,404.0,53.0,53.0,"Mirella Moraes

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_255.jpg,1228.0,569.0,96.0,96.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_290.jpg,707.0,866.0,28.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_5.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Pposjssy\

O}JOXI8d ODNUF",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_3.jpg,871.0,90.0,25.0,25.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_98.jpg,,,,,"osn ap o61poD

einouyeyy",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_367.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

OHAQIY OFUSG",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_312.jpg,379.0,354.0,261.0,261.0,"Esther Machado

UNICAMP
Mestrado",4,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_433.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_23.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

osBauajuow dIYdOS BUY",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_135.jpg,285.0,629.0,28.0,28.0,"CPF

RG

Data Nasc
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_87.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_427.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

A enbuusH 4S",11,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_376.jpg,326.0,404.0,53.0,53.0,"Stella da Paz

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_423.jpg,315.0,347.0,220.0,220.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_182.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_286.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_272.jpg,1231.0,570.0,95.0,95.0,"osn ap o61poD

einoyeW
osen &1eG
oY

ddd",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_132.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_260.jpg,311.0,344.0,220.0,220.0,"CPF
RG

Data Nasc.
Matricula",5,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_415.jpg,,,,,"OFLELONPOIO

dNVOINN,

piowe29 BUN)",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_108.jpg,287.0,629.0,27.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_289.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_69.jpg,312.0,346.0,219.0,219.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_47.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_107.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_349.jpg,239.0,405.0,242.0,242.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_71.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_394.jpg,814.0,938.0,32.0,32.0,"osn ap o61poD

eynoyey",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_338.jpg,1225.0,566.0,107.0,107.0,"osn ap o61poD

ejnowyey
‘OSeN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_472.jpg,,,,,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_483.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_375.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

ZOq OP Oipad Oo",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_333.jpg,,,,,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_445.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

jaugqosy Inypy",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_488.jpg,1228.0,568.0,100.0,100.0,"ByNoAeW
“oseN B1eQ

Sy
ddd",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_495.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_232.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_171.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_241.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_478.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

oysoy Wor)",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_216.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

OVO jsluog

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_150.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

SOWo) DiJsiuog",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_294.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Pposjssy\

ZC d Op WHIWIDIUSg",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_217.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_11.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_206.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
